WKT,name,description
"LINESTRING (101.400002 20.966999, 102.56300354 17.988300323500003, 100.43699646 20.2572994232, 102.56300354 17.988300323500003, 102.16100311279297 19.897300720214844, 102.56300354 17.988300323500003, 104.06700134277344 20.418399810791016, 102.56300354 17.988300323500003, 101.99400329589844 20.68269920349121, 102.56300354 17.988300323500003, 101.9 21.6475, 102.56300354 17.988300323500003, 105.78099822998047 15.132100105285645, 102.56300354 17.988300323500003, 103.157997 19.450001, 102.56300354 17.988300323500003, 104.76000213623047 16.55660057067871, 102.56300354 17.988300323500003)",LXG <-> VTE,
"LINESTRING (5.081111 45.725556, -0.44999998807907104 49.173301696777344, 5.081111 45.725556, 0.30666598677635193 46.58769989013672, -1.1952799558639526 46.17919921875, 0.30666598677635193 46.58769989013672, 5.081111 45.725556, 5.3244900703399995 36.178100585900005, 5.081111 45.725556, -1.73478996754 48.069499969499994, 5.081111 45.725556, 7.628230094909668 48.538299560546875, 5.081111 45.725556, -1.61073005199 47.153198242200006)",LYS <-> NTE,
"LINESTRING (39.594200134277344 -4.034830093383789, 36.9277992249 -1.31923997402, 32.443501 0.042386, 30.1395 -1.96863, 28.907899856567383 -2.462239980697632, 30.1395 -1.96863, 32.443501 0.042386, 30.91699981689453 3.049999952316284, 32.443501 0.042386, 36.9277992249 -1.31923997402, 35.23889923095703 0.4044579863548279, 35.608699798583984 3.1219699382781982, 35.23889923095703 0.4044579863548279, 36.9277992249 -1.31923997402, 47.45470047 6.78082990646, 36.9277992249 -1.31923997402, 34.72890090942383 -0.0861390009522438, 36.9277992249 -1.31923997402, 42.45920181274414 -0.3773530125617981, 36.9277992249 -1.31923997402, 40.10169982910156 -3.2293100357055664, 40.91310119628906 -2.252419948577881, 40.10169982910156 -3.2293100357055664, 36.9277992249 -1.31923997402, 39.571098 -4.29333, 36.9277992249 -1.31923997402)",MBA <-> NBO,
"LINESTRING (95.97789764404297 21.702199935913086, 95.67440032958984 25.988300323486328, 95.97789764404297 21.702199935913086, 97.35189819335938 25.38360023498535, 97.42630004882812 27.32990074157715, 97.35189819335938 25.38360023498535, 95.97789764404297 21.702199935913086, 99.9354019165039 20.483800888061523, 95.97789764404297 21.702199935913086, 96.1332015991 16.907300949099998, 92.87259674072266 20.132699966430664, 94.0261 19.769199, 92.87259674072266 20.132699966430664, 96.1332015991 16.907300949099998, 96.79199981689453 20.746999740600586, 99.63600158691406 21.301599502563477, 96.79199981689453 20.746999740600586, 94.9301986694336 21.178800582885742, 96.79199981689453 20.746999740600586, 96.1332015991 16.907300949099998, 93.53479766845703 19.42639923095703, 96.1332015991 16.907300949099998, 97.21479797363281 19.691499710083008, 96.1332015991 16.907300949099998, 97.752197265625 22.9778995513916, 96.1332015991 16.907300949099998, 98.62149810791016 12.439800262451172, 96.1332015991 16.907300949099998, 96.200996 19.623501, 96.1332015991 16.907300949099998, 94.30010223388672 18.4606990814209, 96.1332015991 16.907300949099998, 98.735901 11.1494, 96.1332015991 16.907300949099998)",MDL <-> RGN,
"LINESTRING (144.843002 -37.673302, 138.531006 -34.945, 133.90199279785156 -23.806699752807617, 134.18299865722656 -19.6343994140625, 133.90199279785156 -23.806699752807617, 138.531006 -34.945, 133.7100067138672 -32.13059997558594, 138.531006 -34.945, 134.7209930419922 -29.040000915527344, 138.531006 -34.945, 137.52099609375 -35.71390151977539, 138.531006 -34.945, 140.78500366210938 -37.745601654052734, 138.531006 -34.945, 136.876998901 -30.485000610399997, 138.531006 -34.945, 135.880004883 -34.6053009033, 138.531006 -34.945, 137.51400756835938 -33.05889892578125, 138.531006 -34.945, 144.843002 -37.673302, 115.401596069 -33.6884231567, 144.843002 -37.673302, 146.429992676 -41.1697006226, 144.843002 -37.673302, 147.509994507 -42.836101532, 144.843002 -37.673302, 147.214004517 -41.54529953, 147.992996216 -40.0917015076, 147.214004517 -41.54529953, 144.843002 -37.673302, 142.085998535 -34.229198455799995, 144.843002 -37.673302, 115.96700286865234 -31.94029998779297, 117.80899810791016 -34.94329833984375, 115.96700286865234 -31.94029998779297, 122.23200225830078 -17.944700241088867, 123.66100311279297 -17.3700008392334, 122.23200225830078 -17.944700241088867, 115.96700286865234 -31.94029998779297, 96.8339004517 -12.1883001328, 115.96700286865234 -31.94029998779297, 113.67174 -24.880211, 113.577003479 -25.8938999176, 113.67174 -24.880211, 115.96700286865234 -31.94029998779297, 121.822998 -33.684399, 115.96700286865234 -31.94029998779297, 114.707001 -28.796101, 115.96700286865234 -31.94029998779297, 121.461997986 -30.789400100699996, 115.96700286865234 -31.94029998779297, 116.773002625 -20.712200164799995, 115.96700286865234 -31.94029998779297, 114.088996887 -22.235599517799997, 115.96700286865234 -31.94029998779297, 121.31500244140625 -28.87809944152832, 122.42400360107422 -28.61359977722168, 121.31500244140625 -28.87809944152832, 115.96700286865234 -31.94029998779297, 117.84200286865234 -28.116100311279297, 118.5479965209961 -26.6117000579834, 120.22100067138672 -26.629199981689453, 118.5479965209961 -26.6117000579834, 117.84200286865234 -28.116100311279297, 115.96700286865234 -31.94029998779297, 115.1129989624 -21.668300628662, 115.96700286865234 -31.94029998779297, 117.745002747 -23.1711006165, 115.96700286865234 -31.94029998779297, 118.625999451 -20.3777999878, 115.96700286865234 -31.94029998779297, 105.69000244140625 -10.450599670410156, 115.96700286865234 -31.94029998779297, 119.803001404 -23.417800903299998, 115.96700286865234 -31.94029998779297, 144.843002 -37.673302, 151.177001953125 -33.94609832763672, 146.95799255371094 -36.06779861450195, 151.177001953125 -33.94609832763672, 151.617004395 -30.528099060099997, 151.177001953125 -33.94609832763672, 144.468994 -38.039398, 151.177001953125 -33.94609832763672, 130.975998 -25.1861, 151.177001953125 -33.94609832763672, 141.472000122 -32.0013999939, 151.177001953125 -33.94609832763672, 149.651992798 -33.4094009399, 151.177001953125 -33.94609832763672, 153.11700439453125 -27.384199142456055, 152.319000244 -24.903900146499996, 153.11700439453125 -27.384199142456055, 145.755004883 -16.885799408, 142.459 -10.9508, 145.755004883 -16.885799408, 141.72065 -13.354067, 143.304993 -12.7869, 141.72065 -13.354067, 145.755004883 -16.885799408, 145.1840057373047 -15.444700241088867, 145.755004883 -16.885799408, 143.113311 -13.761133, 145.755004883 -16.885799408, 142.289993286 -10.586400032, 142.218002319 -10.225000381500001, 142.1734 -10.149999618499999, 142.18299865722656 -9.949999809265137, 142.1734 -10.149999618499999, 142.218002319 -10.225000381500001, 142.289993286 -10.586400032, 143.405673 -9.752801, 143.76699829101562 -9.583330154418945, 144.054992676 -9.91666984558, 143.76699829101562 -9.583330154418945, 143.405673 -9.752801, 142.289993286 -10.586400032, 142.625 -9.378330230710002, 142.218002319 -9.23278045654, 142.625 -9.378330230710002, 142.289993286 -10.586400032, 142.8249969482422 -10.20829963684082, 143.07000732421875 -10.050000190734863, 142.7760009765625 -9.90110969543457, 143.07000732421875 -10.050000190734863, 142.8249969482422 -10.20829963684082, 142.289993286 -10.586400032, 145.755004883 -16.885799408, 141.75100708007812 -15.485600471496582, 141.60908 -14.896451, 141.75100708007812 -15.485600471496582, 145.755004883 -16.885799408, 141.069664 -17.68409, 139.17799377441406 -16.662500381469727, 141.069664 -17.68409, 145.755004883 -16.885799408, 141.925003052 -12.6786003113, 145.755004883 -16.885799408, 153.11700439453125 -27.384199142456055, 130.8769989013672 -12.41469955444336, 135.570999146 -12.019399642899998, 130.8769989013672 -12.41469955444336, 136.817993164 -12.269399642899998, 130.8769989013672 -12.41469955444336, 136.460006714 -13.975000381500001, 130.8769989013672 -12.41469955444336, 128.707992554 -15.7781000137, 130.8769989013672 -12.41469955444336, 132.3780059814453 -14.521100044250488, 130.8769989013672 -12.41469955444336, 136.083999634 -16.4424991608, 130.8769989013672 -12.41469955444336, 134.23399353 -12.0560998917, 134.893997192 -12.0944004059, 134.23399353 -12.0560998917, 130.8769989013672 -12.41469955444336, 153.11700439453125 -27.384199142456055, 148.179000854 -23.5674991608, 153.11700439453125 -27.384199142456055, 151.223007 -23.869699, 153.11700439453125 -27.384199142456055, 152.880004883 -25.3188991547, 153.11700439453125 -27.384199142456055, 166.919006 -0.547458, 153.11700439453125 -27.384199142456055, 139.488998413 -20.663900375399997, 139.89999389648438 -22.913299560546875, 139.488998413 -20.663900375399997, 138.822006 -17.9403, 139.53399658203125 -17.748600006103516, 138.822006 -17.9403, 139.488998413 -20.663900375399997, 141.72300720214844 -20.66830062866211, 139.488998413 -20.663900375399997, 153.11700439453125 -27.384199142456055, 144.279998779 -23.4342002869, 145.307006836 -23.5652999878, 144.279998779 -23.4342002869, 145.429000854 -24.427799224900003, 144.279998779 -23.4342002869, 143.08599853515625 -22.36359977722168, 144.279998779 -23.4342002869, 153.11700439453125 -27.384199142456055, 149.179992676 -21.171699523900003, 153.11700439453125 -27.384199142456055, 148.07699585 -22.057800293, 153.11700439453125 -27.384199142456055, 151.83399963378906 -32.79499816894531, 153.11700439453125 -27.384199142456055, 148.973999023 -36.3005981445, 153.11700439453125 -27.384199142456055, 148.552001953 -20.4950008392, 153.11700439453125 -27.384199142456055, 148.774993896 -26.545000076300003, 146.261993408 -26.4132995605, 144.2530059814453 -26.612199783325195, 146.261993408 -26.4132995605, 148.774993896 -26.545000076300003, 153.11700439453125 -27.384199142456055, 150.475006104 -23.3819007874, 153.11700439453125 -27.384199142456055, 146.76499938964844 -19.252500534057617, 140.503997803 -20.668600082399998, 146.76499938964844 -19.252500534057617, 144.22500610351562 -20.815000534057617, 143.11500549316406 -20.701900482177734, 144.22500610351562 -20.815000534057617, 146.76499938964844 -19.252500534057617, 146.58099365234375 -18.755300521850586, 146.76499938964844 -19.252500534057617, 153.11700439453125 -27.384199142456055, 151.177001953125 -33.94609832763672, 153.56199646 -28.8339004517, 151.177001953125 -33.94609832763672, 144.330001831 -36.7393989563, 151.177001953125 -33.94609832763672, 145.79400634765625 -31.538299560546875, 151.177001953125 -33.94609832763672, 149.19500732421875 -35.30690002441406, 151.177001953125 -33.94609832763672, 153.115997314 -30.3206005096, 151.177001953125 -33.94609832763672, 148.574996948 -32.2167015076, 145.95199584960938 -30.039199829101562, 148.574996948 -32.2167015076, 151.177001953125 -33.94609832763672, 149.610992432 -32.5625, 151.177001953125 -33.94609832763672, 146.067001343 -34.2508010864, 146.511993408 -34.7022018433, 146.067001343 -34.2508010864, 151.177001953125 -33.94609832763672, 148.95199585 -20.3581008911, 151.177001953125 -33.94609832763672, 159.07699585 -31.5382995605, 151.177001953125 -33.94609832763672, 153.259994507 -28.8302993774, 153.02999877929688 -29.7593994140625, 153.259994507 -28.8302993774, 151.177001953125 -33.94609832763672, 153.091003 -26.6033, 151.177001953125 -33.94609832763672, 149.845001221 -29.498899459799997, 151.177001953125 -33.94609832763672, 150.143997192 -35.8978004456, 149.901000977 -36.9085998535, 150.143997192 -35.8978004456, 151.177001953125 -33.94609832763672, 149.132995605 -33.3816986084, 151.177001953125 -33.94609832763672, 153.505004883 -28.1644001007, 151.177001953125 -33.94609832763672, 148.238998413 -33.131401062, 151.177001953125 -33.94609832763672, 152.863006592 -31.4358005524, 151.177001953125 -33.94609832763672, 150.847000122 -31.0839004517, 151.177001953125 -33.94609832763672, 152.514007568 -31.8885993958, 151.177001953125 -33.94609832763672, 147.466003418 -35.1652984619, 151.177001953125 -33.94609832763672, 151.793335 -27.558332, 151.177001953125 -33.94609832763672)",MEL <-> SYD,
"LINESTRING (59.64099884033203 36.235198974609375, 61.54389953613281 31.09830093383789, 59.64099884033203 36.235198974609375, 51.464698791503906 36.663299560546875, 59.64099884033203 36.235198974609375, 50.67959976196289 36.9099006652832, 59.64099884033203 36.235198974609375, 53.193599700899995 36.635799408, 59.64099884033203 36.235198974609375, 51.31340026855469 35.68920135498047, 48.2282981873 30.371099472, 51.31340026855469 35.68920135498047, 48.4244003296 38.3256988525, 51.31340026855469 35.68920135498047, 57.59519958496094 36.16809844970703, 51.31340026855469 35.68920135498047, 48.7620010376 31.337400436399996, 51.31340026855469 35.68920135498047, 54.2765007019 31.9048995972, 51.31340026855469 35.68920135498047, 57.30820083618164 37.49300003051758, 51.31340026855469 35.68920135498047, 56.37779998779297 27.218299865722656, 51.31340026855469 35.68920135498047, 50.8345985413 28.9447994232, 51.31340026855469 35.68920135498047, 58.45000076293945 29.084199905395508, 51.31340026855469 35.68920135498047, 50.842201232899995 32.2971992493, 51.31340026855469 35.68920135498047, 54.4012985229 36.909400939899996, 51.31340026855469 35.68920135498047, 50.827999115 30.337600708, 51.31340026855469 35.68920135498047, 51.86130142211914 32.75080108642578, 51.31340026855469 35.68920135498047, 46.40480041503906 33.58660125732422, 51.31340026855469 35.68920135498047, 56.9510993958 30.274400711099997, 51.31340026855469 35.68920135498047, 48.282901763916016 33.43539810180664, 51.31340026855469 35.68920135498047, 53.980201721200004 26.5261993408, 51.31340026855469 35.68920135498047, 47.1581001282 34.3459014893, 51.31340026855469 35.68920135498047, 49.15190124511719 30.55620002746582, 51.31340026855469 35.68920135498047, 45.0686988831 37.6680984497, 51.31340026855469 35.68920135498047, 52.737701 27.379601, 51.31340026855469 35.68920135498047, 49.617778 37.323333, 51.31340026855469 35.68920135498047, 47.00920104980469 35.24589920043945, 51.31340026855469 35.68920135498047, 55.672698974609375 29.550899505615234, 51.31340026855469 35.68920135498047, 52.58980178833008 29.539199829101562, 51.31340026855469 35.68920135498047, 46.23500061035156 38.1338996887207, 51.31340026855469 35.68920135498047, 56.8927001953 33.6678009033, 51.31340026855469 35.68920135498047, 59.2661018371582 32.898101806640625, 51.31340026855469 35.68920135498047, 51.545101165771 30.700500488281, 51.31340026855469 35.68920135498047, 60.90620040893555 29.47570037841797, 51.31340026855469 35.68920135498047, 60.3820991516 25.443300247199996, 51.31340026855469 35.68920135498047)",MHD <-> THR,
"LINESTRING (57.683601 -20.430201, 63.361 -19.7577, 57.683601 -20.430201, 55.42499923706055 -21.320899963378906, 57.683601 -20.430201, 55.51029968261719 -20.887100219726562, 45.28110122680664 -12.804699897766113, 55.51029968261719 -20.887100219726562, 48.3148002625 -13.3121004105, 55.51029968261719 -20.887100219726562)",MRU <-> RUN,
"LINESTRING (119.62799835205078 23.568700790405273, 120.39299774169922 23.46179962158203, 119.62799835205078 23.568700790405273, 120.3499984741211 22.57710075378418, 121.61799621582031 24.023099899291992, 120.3499984741211 22.57710075378418, 119.62799835205078 23.568700790405273, 120.62100219726562 24.264699935913086, 119.62799835205078 23.568700790405273, 120.20600128173828 22.95039939880371, 119.62799835205078 23.568700790405273, 121.552001953125 25.069400787353516, 118.359001 24.4279, 121.552001953125 25.069400787353516, 119.958 26.1598, 121.552001953125 25.069400787353516, 120.002998 26.224199, 121.552001953125 25.069400787353516, 121.10199737548828 22.7549991607666, 121.552001953125 25.069400787353516)",MZG <-> TSA,
"LINESTRING (177.4429931640625 -17.755399703979492, -157.35000610351562 1.9861600399017334, 177.4429931640625 -17.755399703979492, 178.156997681 -19.058099746699998, 177.4429931640625 -17.755399703979492, 177.0709991455078 -12.482500076293945, 177.4429931640625 -17.755399703979492, 179.341003418 -16.8027992249, 177.4429931640625 -17.755399703979492, -175.14999389648438 -21.241199493408203, 177.4429931640625 -17.755399703979492, 173.14700317382812 1.3816399574279785, 177.4429931640625 -17.755399703979492, -179.876998901 -16.6905994415, 177.4429931640625 -17.755399703979492, -173.96200561523438 -18.58530044555664, 177.4429931640625 -17.755399703979492, 178.5590057373047 -18.04330062866211, 179.195999 -8.525, 178.5590057373047 -18.04330062866211, -179.341995239 -17.7432994843, 178.5590057373047 -18.04330062866211, 179.42199707 -17.3458003998, 178.5590057373047 -18.04330062866211, 179.33999633789062 -16.466699600219727, 178.5590057373047 -18.04330062866211, -178.817001343 -18.1991996765, 178.5590057373047 -18.04330062866211, -178.9759979248047 -17.268999099731445, 178.5590057373047 -18.04330062866211)",NAN <-> SUV,
"LINESTRING (2.18361 13.4815, -1.51242 12.3532, -4.33096981048584 11.160099983215332, -1.51242 12.3532)",NIM <-> OUA,
"LINESTRING (-165.44500732421875 64.51219940185547, -162.2720032 64.61470032, -163.007003784 64.5504989624, -163.412994385 64.689201355, -163.007003784 64.5504989624, -162.2720032 64.61470032, -165.44500732421875 64.51219940185547, -171.73300170898438 63.76679992675781, -170.4929962158203 63.6864013671875, -171.73300170898438 63.76679992675781, -165.44500732421875 64.51219940185547, -166.339004517 65.2404022217, -166.466003418 65.3312988281, -167.9219971 65.56310272, -166.466003418 65.3312988281, -166.339004517 65.2404022217, -165.44500732421875 64.51219940185547, -168.095 65.622593, -165.44500732421875 64.51219940185547, -166.089112 66.249604)",OME <-> SHH,
"LINESTRING (2.3794444 48.7233333, -9.413069725036621 30.325000762939453, 2.3794444 48.7233333, 8.8029203414917 41.92359924316406, 2.3794444 48.7233333, 2.4219400882720947 44.89139938354492, 2.3794444 48.7233333, 9.48373031616211 42.55270004272461, 2.3794444 48.7233333, 5.0699200630200005 36.7120018005, 2.3794444 48.7233333, 1.485556 45.039722, 2.3794444 48.7233333, -52.360401153599994 4.819809913639999, 2.3794444 48.7233333, 8.7930556 42.5244444, 2.3794444 48.7233333, -7.589970111846924 33.36750030517578, -4.39833021164 31.9475002289, -7.589970111846924 33.36750030517578, -13.2192 27.151699, -7.589970111846924 33.36750030517578, -6.909430027010001 30.9391002655, -5.86667013168 30.3202991486, -6.909430027010001 30.9391002655, -7.589970111846924 33.36750030517578, -1.98305555556 32.5143055556, -7.589970111846924 33.36750030517578, -15.932 23.7183, -7.589970111846924 33.36750030517578, 2.3794444 48.7233333, 2.289180040359497 43.55630111694336, 2.3794444 48.7233333, 10.775500297546387 33.875, 2.3794444 48.7233333, -9.6816701889 31.3974990845, 2.3794444 48.7233333, -4.977960109709999 33.9272994995, 2.3794444 48.7233333, -0.006438999902456999 43.1786994934082, 2.3794444 48.7233333, 1.1794400215148926 45.86280059814453, 2.3794444 48.7233333, 3.762890100479126 45.0806999206543, 2.3794444 48.7233333, 10.75469970703125 35.75809860229492, 2.3794444 48.7233333, 3.96301007270813 43.57619857788086, 2.3794444 48.7233333, 5.22142410278 43.439271922, 6.25131988525 48.9821014404, 5.22142410278 43.439271922, 9.097780227661133 41.5005989074707, 5.22142410278 43.439271922, 2.3794444 48.7233333, 7.215869903560001 43.6584014893, 2.3794444 48.7233333, -8.68138980865 41.2481002808, 2.1127800941467285 49.45439910888672, 3.3538999557495117 43.32350158691406, 2.1127800941467285 49.45439910888672, -8.68138980865 41.2481002808, 5.435063 47.042686, -8.68138980865 41.2481002808, 0.727605998516 47.4322013855, -8.68138980865 41.2481002808, 4.206111111 48.7733333333, -8.68138980865 41.2481002808, 2.3794444 48.7233333, -1.92399001121521 34.787200927734375, 2.3794444 48.7233333, 2.8706700801849365 42.74039840698242, 2.3794444 48.7233333, -0.41861099004745483 43.380001068115234, 2.3794444 48.7233333, -8.03629970551 31.606899261499997, 2.3794444 48.7233333, 2.4826700687408447 44.407901763916016, 2.3794444 48.7233333, -1.45000004768 35.0167007446, 2.3794444 48.7233333, 6.14602994919 43.0973014832, 2.3794444 48.7233333, 10.22719955444336 36.85100173950195, 20.2695007324 32.096801757799994, 23.31399917602539 24.178699493408203, 20.2695007324 32.096801757799994, 14.47249984741211 26.98699951171875, 20.2695007324 32.096801757799994, 12.25006 31.774878, 20.2695007324 32.096801757799994, 10.22719955444336 36.85100173950195, 10.103300094604492 33.87689971923828, 10.22719955444336 36.85100173950195, 13.276000022888184 32.894100189208984, 10.690999984741211 34.71799850463867, 13.276000022888184 32.894100189208984, 10.22719955444336 36.85100173950195, 13.1590003967 32.6635017395, 10.22719955444336 36.85100173950195, 8.110560417175293 33.939701080322266, 10.22719955444336 36.85100173950195, 2.3794444 48.7233333, -4.167789936065674 47.974998474121094, 2.3794444 48.7233333, 1.36382 43.629101, 3.086886 50.563332, 1.36382 43.629101, -3.440000057220459 47.76060104370117, 1.36382 43.629101, -2.1566667 47.3105556, 1.36382 43.629101)",ORY <-> TLS,
"LINESTRING (11.0502 60.121, 17.918600082397 59.651901245117, 19.28190040588379 65.59030151367188, 20.814599990844727 67.13240051269531, 19.28190040588379 65.59030151367188, 17.918600082397 59.651901245117, 14.422900199890137 62.04779815673828, 17.918600082397 59.651901245117, 12.279800415039 57.662799835205, 0.175 52.205002, 12.279800415039 57.662799835205, 17.918600082397 59.651901245117, 24.963300704956 60.317199707031, 29.607500076294 62.662899017334, 24.963300704956 60.317199707031, 25.678300857544 62.399501800537, 24.963300704956 60.317199707031, 27.692399978638 64.285499572754, 24.963300704956 60.317199707031, 29.239400863647 65.987602233887, 24.963300704956 60.317199707031, 24.846799850464 67.700996398926, 27.405300140381 68.607299804688, 24.846799850464 67.700996398926, 24.963300704956 60.317199707031, 27.797800064087 63.007099151611, 24.963300704956 60.317199707031, 25.354600906372 64.930099487305, 24.963300704956 60.317199707031, 21.799999237061 61.461700439453, 24.963300704956 60.317199707031, 23.971099853515625 56.92359924316406, 24.963300704956 60.317199707031, 25.830400466919 66.564796447754, 24.963300704956 60.317199707031, 26.690399169900004 58.3074989319, 24.963300704956 60.317199707031, 24.832799911499997 59.41329956049999, 22.50950050354004 58.22990036010742, 24.832799911499997 59.41329956049999, 24.963300704956 60.317199707031, 21.762199401855 63.050701141357, 24.963300704956 60.317199707031, 17.918600082397 59.651901245117, 16.287599563598633 56.68550109863281, 17.918600082397 59.651901245117, 20.336799621582 67.821998596191, 17.918600082397 59.651901245117, 22.121999740601 65.543800354004, 23.068899154663086 67.24559783935547, 22.121999740601 65.543800354004, 17.918600082397 59.651901245117, 18.71619987487793 64.54830169677734, 16.833599090576172 64.5791015625, 18.71619987487793 64.54830169677734, 17.918600082397 59.651901245117, 19.898199081421 60.122200012207, 17.918600082397 59.651901245117, 18.989999771118164 63.40829849243164, 17.918600082397 59.651901245117, 14.50030040741 63.194400787354, 17.918600082397 59.651901245117, 15.265000343323 56.266700744629, 17.918600082397 59.651901245117, 17.443899154663086 62.528099060058594, 17.918600082397 59.651901245117, 21.076900482177734 64.62480163574219, 17.918600082397 59.651901245117, 22.262800216675 60.514099121094, 17.918600082397 59.651901245117, 23.604400634766 61.414100646973, 17.918600082397 59.651901245117, 20.282800674438 63.791801452637, 17.918600082397 59.651901245117, 11.0502 60.121, 18.540399551392 69.055801391602, 11.0502 60.121, 5.218140125 60.29339981, 6.119699954986572 62.5625, 5.218140125 60.29339981, 5.0247201919556 61.583599090576, 5.218140125 60.29339981, 8.08537 58.204201, 5.218140125 60.29339981, 7.824520111084 63.111801147461, 5.218140125 60.29339981, 11.0502 60.121, 14.365300178527832 67.26920318603516, 13.609399795532 68.152496337891, 14.365300178527832 67.26920318603516, 12.103300094604 67.527801513672, 14.365300178527832 67.26920318603516, 15.033416748047 68.578826904297, 14.365300178527832 67.26920318603516, 14.669199943542 68.243301391602, 14.365300178527832 67.26920318603516, 12.727257 67.654555, 14.365300178527832 67.26920318603516, 11.0502 60.121, 12.656000137329 55.617900848389, 9.84924316406 57.0927589138, 12.656000137329 55.617900848389, 10.619000434899998 56.2999992371, 12.656000137329 55.617900848389, -7.277219772338867 62.0635986328125, 12.656000137329 55.617900848389, -22.605600357056 63.985000610352, 12.656000137329 55.617900848389, 9.124629974365234 56.29750061035156, 12.656000137329 55.617900848389, 21.093900680541992 55.973201751708984, 12.656000137329 55.617900848389, 14.759599685668945 55.06330108642578, 12.656000137329 55.617900848389, 9.791729927062988 54.96440124511719, 12.656000137329 55.617900848389, 11.0502 60.121, 5.2083601951599 59.34529876709, 11.0502 60.121, 7.2624998092651 62.744701385498, 11.0502 60.121, 9.604000091552734 63.69889831542969, 11.0502 60.121, 11.342300415039 62.578399658203, 11.0502 60.121, 7.13778 61.156101, 6.1058301925659 61.830001831055, 7.13778 61.156101, 11.0502 60.121, 5.340849876403809 59.791900634765625, 11.0502 60.121, 5.6377801895 58.876701354, 8.5534 55.525902, 5.6377801895 58.876701354, 11.0502 60.121, 10.9239998 63.4578018, 12.217499732971 65.461097717285, 10.9239998 63.4578018, 13.214900016785 65.783996582031, 10.9239998 63.4578018, 11.57859992981 64.472198486328, 10.9239998 63.4578018, 12.468899726868 65.956802368164, 10.9239998 63.4578018)",OSL <-> TRD,
"LINESTRING (-162.598999 66.88469696, -157.856989 67.1063, -157.16200256348 66.88809967041, -157.856989 67.1063, -162.598999 66.88469696, -162.76600647 66.0696029663, -161.149002075 65.9815979004, -162.76600647 66.0696029663, -162.598999 66.88469696, -160.43699646 66.9759979248, -161.0189972 66.81790161, -160.43699646 66.9759979248, -162.598999 66.88469696, -164.56300354003906 67.73619842529297, -162.97500610351562 67.56610107421875, -164.56300354003906 67.73619842529297, -162.598999 66.88469696, -166.1100006 68.87509918, -162.598999 66.88469696, -156.897003174 66.9123001099, -162.598999 66.88469696, -159.9859924 66.60009766)",OTZ <-> WLK,
"LINESTRING (7.411739826202393 1.6629400253295898, 6.7121500968933105 0.3781749904155731)",PCP <-> TMS,
"LINESTRING (-61.33720016479492 10.595399856567383, -60.83219909667969 11.149700164794922)",POS <-> TAB,
"LINESTRING (55.69139862060547 -4.3192901611328125, 55.521801 -4.67434)",PRI <-> SEZ,
"LINESTRING (-86.523003 16.316799, -86.852997 15.7425, -83.781197 15.2622, -86.852997 15.7425, -86.523003 16.316799, -87.21720123291016 14.06089973449707, -86.523003 16.316799, -86.880302 16.1131, -86.523003 16.316799, -87.923599 15.4526)",RTB <-> SAP,
"LINESTRING (-62.84360122680664 17.904399871826172, -63.1088981628 18.041000366200002, -63.055099 18.2048, -63.1088981628 18.041000366200002, -62.979400634765625 17.49650001525879, -63.1088981628 18.041000366200002, -63.220001220703125 17.645000457763672, -63.1088981628 18.041000366200002)",SBH <-> SXM,
